"game","move_count","mate_count","starting_var","winner","simulation","exp_alg","variable","value","expected","difference"
"game0","20","mate_in_2","0","draw","100","UCB","X1",4.688262832,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X1",5.010268028,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X1",4.34018754499999,3,17
"game3","3","mate_in_2","0","White","100","UCB","X1",4.31211077700002,3,0
"game4","13","mate_in_2","0","White","100","UCB","X1",4.69325616099999,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X1",4.64711271100001,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X1",4.589819863,3,17
"game7","3","mate_in_2","0","White","100","UCB","X1",4.30074440100003,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X1",4.63867307800001,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X1",4.05782425300004,3,17
"game0","5","mate_in_3","0","White","100","UCB","X1",6.063960393,5,0
"game1","7","mate_in_3","0","White","100","UCB","X1",5.67209445500004,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X1",5.81465686400003,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X1",5.748886207,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X1",5.45499237199999,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X1",5.188844184,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X1",5.61266385099998,5,15
"game7","11","mate_in_3","0","White","100","UCB","X1",5.62900205400001,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X1",6.06996783800003,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X1",5.74748723799996,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X2",4.499035674,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X2",4.906547074,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X2",3.95110504900001,3,17
"game3","3","mate_in_2","0","White","100","UCB","X2",1.472280646,3,0
"game4","13","mate_in_2","0","White","100","UCB","X2",4.40204854000001,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X2",3.49167498100002,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X2",4.73190956299999,3,17
"game7","3","mate_in_2","0","White","100","UCB","X2",1.69080810100002,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X2",4.23955636300002,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X2",4.11974482900001,3,17
"game0","5","mate_in_3","0","White","100","UCB","X2",5.78021590100002,5,0
"game1","7","mate_in_3","0","White","100","UCB","X2",5.87501100600002,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X2",5.89936868200004,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X2",5.985414381,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X2",5.81489153499996,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X2",5.82444978599995,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X2",6.47144757199999,5,15
"game7","11","mate_in_3","0","White","100","UCB","X2",5.98648115000003,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X2",5.82608519299993,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X2",5.01044364199993,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X3",4.789339123,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X3",4.385628967,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X3",4.327252297,3,17
"game3","3","mate_in_2","0","White","100","UCB","X3",0,3,0
"game4","13","mate_in_2","0","White","100","UCB","X3",4.79253464999999,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X3",4.211154518,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X3",4.76377936300003,3,17
"game7","3","mate_in_2","0","White","100","UCB","X3",0,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X3",4.67423773000002,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X3",4.62614175800002,3,17
"game0","5","mate_in_3","0","White","100","UCB","X3",1.524826346,5,0
"game1","7","mate_in_3","0","White","100","UCB","X3",5.91942084100003,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X3",6.10682359800001,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X3",5.75582045700003,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X3",5.52526393999995,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X3",5.61952940200001,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X3",6.00482247000002,5,15
"game7","11","mate_in_3","0","White","100","UCB","X3",5.55315923400008,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X3",5.00018082700001,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X3",5.81827600899999,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X4",4.335517639,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X4",4.223923685,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X4",3.724099221,3,17
"game3","3","mate_in_2","0","White","100","UCB","X4",0,3,0
"game4","13","mate_in_2","0","White","100","UCB","X4",4.46320279599999,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X4",4.622529695,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X4",4.18658251900001,3,17
"game7","3","mate_in_2","0","White","100","UCB","X4",0,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X4",4.87166925600002,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X4",4.70615691300003,3,17
"game0","5","mate_in_3","0","White","100","UCB","X4",0,5,0
"game1","7","mate_in_3","0","White","100","UCB","X4",1.90149288999999,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X4",5.69727827499997,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X4",5.73315447800002,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X4",5.64042822900001,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X4",6.20899964900002,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X4",6.10494824199998,5,15
"game7","11","mate_in_3","0","White","100","UCB","X4",5.28944766400002,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X4",5.97388223399992,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X4",6.01003269599994,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X5",4.064090193,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X5",4.87871983299999,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X5",4.42129076499999,3,17
"game3","3","mate_in_2","0","White","100","UCB","X5",0,3,0
"game4","13","mate_in_2","0","White","100","UCB","X5",3.21827754400002,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X5",4.39470770399998,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X5",3.78953400900002,3,17
"game7","3","mate_in_2","0","White","100","UCB","X5",0,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X5",4.685042194,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X5",4.40687139300002,3,17
"game0","5","mate_in_3","0","White","100","UCB","X5",0,5,0
"game1","7","mate_in_3","0","White","100","UCB","X5",0,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X5",5.68947574700002,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X5",5.677652212,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X5",5.71589760699999,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X5",6.23270163500001,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X5",5.88661669299995,5,15
"game7","11","mate_in_3","0","White","100","UCB","X5",4.66709758699994,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X5",5.83879920999993,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X5",5.67911570700005,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X6",4.258468529,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X6",4.61454660300001,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X6",4.48582929700001,3,17
"game3","3","mate_in_2","0","White","100","UCB","X6",0,3,0
"game4","13","mate_in_2","0","White","100","UCB","X6",3.91240713400001,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X6",4.81041652100001,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X6",4.14819466200001,3,17
"game7","3","mate_in_2","0","White","100","UCB","X6",0,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X6",4.52643802900002,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X6",4.86201620200001,3,17
"game0","5","mate_in_3","0","White","100","UCB","X6",0,5,0
"game1","7","mate_in_3","0","White","100","UCB","X6",0,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X6",5.528556552,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X6",6.002293925,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X6",5.29946858899996,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X6",6.20957960599992,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X6",5.71783441799994,5,15
"game7","11","mate_in_3","0","White","100","UCB","X6",2.05083026199998,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X6",5.48330947300008,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X6",6.30043625099995,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X7",3.797805608,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X7",4.577501579,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X7",4.529737877,3,17
"game3","3","mate_in_2","0","White","100","UCB","X7",0,3,0
"game4","13","mate_in_2","0","White","100","UCB","X7",1.62427705600001,3,10
"game5","20","mate_in_2","0","draw","100","UCB","X7",4.72499678,3,17
"game6","20","mate_in_2","0","draw","100","UCB","X7",4.52279060999999,3,17
"game7","3","mate_in_2","0","White","100","UCB","X7",0,3,0
"game8","20","mate_in_2","0","draw","100","UCB","X7",4.45203729000002,3,17
"game9","20","mate_in_2","0","draw","100","UCB","X7",4.84030071899997,3,17
"game0","5","mate_in_3","0","White","100","UCB","X7",0,5,0
"game1","7","mate_in_3","0","White","100","UCB","X7",0,5,2
"game2","20","mate_in_3","0","draw","100","UCB","X7",5.99082054400003,5,15
"game3","20","mate_in_3","0","draw","100","UCB","X7",5.75731751500001,5,15
"game4","20","mate_in_3","0","draw","100","UCB","X7",5.73023864200002,5,15
"game5","20","mate_in_3","0","draw","100","UCB","X7",6.141140576,5,15
"game6","20","mate_in_3","0","draw","100","UCB","X7",6.33412290499996,5,15
"game7","11","mate_in_3","0","White","100","UCB","X7",0,5,6
"game8","20","mate_in_3","0","draw","100","UCB","X7",5.26352046599993,5,15
"game9","20","mate_in_3","0","draw","100","UCB","X7",6.28936233900004,5,15
"game0","20","mate_in_2","0","draw","100","UCB","X8",4.52961295799999,3,17
"game1","20","mate_in_2","0","draw","100","UCB","X8",4.83889456599999,3,17
"game2","20","mate_in_2","0","draw","100","UCB","X8",4.58872964700001,3,17
"game3","3","mate_in_2","0","White","100","UCB","X8",0,3,0
"game4","13","mate_in_2","0","White","100","UCB","X8",0,3,10
